119.812,115.102,144.755,169.458,
119.788,115.076,144.746,169.488,
119.764,115.051,144.737,169.518,
119.739,115.026,144.728,169.548,
119.715,115,144.718,169.579,
119.691,114.975,144.709,169.609,
119.667,114.949,144.699,169.639,
119.642,114.924,144.69,169.669,
119.618,114.899,144.681,169.699,
119.594,114.873,144.671,169.729,
119.57,114.848,144.661,169.759,
119.545,114.823,144.652,169.789,
119.521,114.797,144.642,169.819,
119.497,114.772,144.632,169.849,
119.473,114.747,144.623,169.88,
119.448,114.722,144.613,169.91,
119.424,114.696,144.603,169.94,
119.4,114.671,144.593,169.97,
119.376,114.646,144.583,170,
119.352,114.621,144.573,170.03,
119.327,114.596,144.563,170.06,
119.303,114.57,144.553,170.09,
119.279,114.545,144.543,170.119,
119.255,114.52,144.533,170.149,
119.23,114.495,144.523,170.179,
119.206,114.47,144.513,170.209,
119.182,114.445,144.502,170.239,
119.158,114.42,144.492,170.269,
119.134,114.395,144.482,170.299,
119.109,114.37,144.471,170.329,
119.085,114.345,144.461,170.359,
119.061,114.32,144.45,170.389,
119.037,114.295,144.44,170.419,
119.012,114.27,144.429,170.448,
118.988,114.245,144.419,170.478,
118.964,114.22,144.408,170.508,
118.94,114.195,144.397,170.538,
118.916,114.17,144.387,170.568,
118.891,114.145,144.376,170.597,
118.867,114.12,144.365,170.627,
118.843,114.096,144.354,170.657,
118.819,114.071,144.343,170.687,
118.795,114.046,144.332,170.717,
118.77,114.021,144.321,170.746,
118.746,113.996,144.31,170.776,
118.722,113.972,144.299,170.806,
118.698,113.947,144.288,170.836,
118.673,113.922,144.277,170.865,
118.649,113.897,144.266,170.895,
118.625,113.873,144.254,170.925,
118.601,113.848,144.243,170.954,
118.577,113.823,144.232,170.984,
118.552,113.799,144.22,171.014,
118.528,113.774,144.209,171.043,
118.504,113.749,144.197,171.073,
118.48,113.725,144.186,171.103,
118.456,113.7,144.174,171.132,
118.431,113.676,144.163,171.162,
118.407,113.651,144.151,171.191,
118.383,113.627,144.139,171.221,
118.359,113.602,144.128,171.251,
118.335,113.577,144.116,171.28,
118.31,113.553,144.104,171.31,
118.286,113.529,144.092,171.339,
118.262,113.504,144.08,171.369,
118.238,113.48,144.068,171.398,
118.214,113.455,144.056,171.428,
118.189,113.431,144.044,171.457,
118.165,113.406,144.032,171.487,
118.141,113.382,144.02,171.516,
118.117,113.358,144.008,171.546,
118.093,113.333,143.996,171.575,
118.069,113.309,143.984,171.605,
118.044,113.285,143.971,171.634,
118.02,113.26,143.959,171.664,
117.996,113.236,143.947,171.693,
117.972,113.212,143.934,171.722,
117.948,113.187,143.922,171.752,
117.923,113.163,143.909,171.781,
117.899,113.139,143.897,171.811,
117.875,113.115,143.884,171.84,
117.851,113.091,143.872,171.869,
117.827,113.066,143.859,171.899,
117.803,113.042,143.846,171.928,
117.778,113.018,143.833,171.957,
117.754,112.994,143.821,171.987,
117.73,112.97,143.808,172.016,
117.706,112.946,143.795,172.045,
117.682,112.922,143.782,172.075,
117.658,112.898,143.769,172.104,
117.633,112.874,143.756,172.133,
117.609,112.85,143.743,172.162,
117.585,112.826,143.73,172.192,
117.561,112.802,143.717,172.221,
117.537,112.778,143.703,172.25,
117.512,112.754,143.69,172.279,
117.488,112.73,143.677,172.309,
117.464,112.706,143.664,172.338,
117.44,112.682,143.65,172.367,
117.416,112.658,143.637,172.396,
117.392,112.634,143.623,172.425,
117.367,112.61,143.61,172.455,
117.343,112.586,143.596,172.484,
117.319,112.562,143.583,172.513,
117.295,112.539,143.569,172.542,
117.271,112.515,143.555,172.571,
117.247,112.491,143.542,172.6,
117.223,112.467,143.528,172.629,
117.198,112.443,143.514,172.658,
117.174,112.42,143.5,172.688,
117.15,112.396,143.487,172.717,
117.126,112.372,143.473,172.746,
117.102,112.349,143.459,172.775,
117.078,112.325,143.445,172.804,
117.053,112.301,143.431,172.833,
117.029,112.278,143.416,172.862,
117.005,112.254,143.402,172.891,
116.981,112.23,143.388,172.92,
116.957,112.207,143.374,172.949,
116.933,112.183,143.36,172.978,
116.909,112.16,143.345,173.007,
116.884,112.136,143.331,173.036,
116.86,112.113,143.317,173.065,
116.836,112.089,143.302,173.094,
116.812,112.065,143.288,173.123,
116.788,112.042,143.273,173.152,
116.764,112.019,143.259,173.18,
116.74,111.995,143.244,173.209,
116.715,111.972,143.229,173.238,
116.691,111.948,143.215,173.267,
116.667,111.925,143.2,173.296,
116.643,111.901,143.185,173.325,
116.619,111.878,143.17,173.354,
116.595,111.855,143.155,173.383,
116.571,111.831,143.141,173.411,
116.546,111.808,143.126,173.44,
116.522,111.785,143.111,173.469,
116.498,111.761,143.096,173.498,
116.474,111.738,143.08,173.527,
116.45,111.715,143.065,173.555,
116.426,111.692,143.05,173.584,
116.402,111.668,143.035,173.613,
116.377,111.645,143.02,173.642,
116.353,111.622,143.004,173.67,
116.329,111.599,142.989,173.699,
116.305,111.576,142.974,173.728,
116.281,111.552,142.958,173.757,
116.257,111.529,142.943,173.785,
116.233,111.506,142.927,173.814,
116.209,111.483,142.912,173.843,
116.184,111.46,142.896,173.871,
116.16,111.437,142.88,173.9,
116.136,111.414,142.865,173.929,
116.112,111.391,142.849,173.957,
116.088,111.368,142.833,173.986,
116.064,111.345,142.818,174.015,
116.04,111.322,142.802,174.043,
116.016,111.299,142.786,174.072,
115.992,111.276,142.77,174.1,
115.967,111.253,142.754,174.129,
115.943,111.23,142.738,174.158,
115.919,111.207,142.722,174.186,
115.895,111.184,142.706,174.215,
115.871,111.161,142.689,174.243,
115.847,111.138,142.673,174.272,
115.823,111.116,142.657,174.3,
115.799,111.093,142.641,174.329,
115.774,111.07,142.624,174.357,
115.75,111.047,142.608,174.386,
115.726,111.024,142.592,174.414,
115.702,111.002,142.575,174.443,
115.678,110.979,142.559,174.471,
115.654,110.956,142.542,174.5,
115.63,110.933,142.525,174.528,
115.606,110.911,142.509,174.556,
115.582,110.888,142.492,174.585,
115.558,110.865,142.475,174.613,
