0.142371,0.142371,0.151694,0.151694,0.14266,0.14266,0.14266,0.14266,0.151694,0.151694,0.142371,0.142371,0.151784,0.151784,0.151784,0.151784,0.181656,0.177409,0.181656,0.147195,0.147195,0.186282,
0.141064,0.141064,0.150696,0.150696,0.141435,0.141435,0.141435,0.141435,0.150696,0.150696,0.141064,0.141064,0.150717,0.150717,0.150717,0.150717,0.18165,0.177337,0.18165,0.146048,0.146048,0.186355,
0.139736,0.139736,0.149682,0.149682,0.140191,0.140191,0.140191,0.140191,0.149682,0.149682,0.139736,0.139736,0.149631,0.149631,0.149631,0.149631,0.181645,0.177265,0.181645,0.144882,0.144882,0.186429,
0.138386,0.138386,0.148651,0.148651,0.138927,0.138927,0.138927,0.138927,0.148651,0.148651,0.138386,0.138386,0.148527,0.148527,0.148527,0.148527,0.181639,0.177193,0.181639,0.143698,0.143698,0.186503,
0.137015,0.137015,0.147604,0.147604,0.137645,0.137645,0.137645,0.137645,0.147604,0.147604,0.137015,0.137015,0.147404,0.147404,0.147404,0.147404,0.181634,0.177122,0.181634,0.142494,0.142494,0.186576,
0.135622,0.135622,0.14654,0.14654,0.136344,0.136344,0.136344,0.136344,0.14654,0.14654,0.135622,0.135622,0.146263,0.146263,0.146263,0.146263,0.181628,0.17705,0.181628,0.141272,0.141272,0.18665,
0.134208,0.134208,0.14546,0.14546,0.135024,0.135024,0.135024,0.135024,0.14546,0.14546,0.134208,0.134208,0.145102,0.145102,0.145102,0.145102,0.181622,0.176978,0.181622,0.140031,0.140031,0.186724,
0.132773,0.132773,0.144364,0.144364,0.133684,0.133684,0.133684,0.133684,0.144364,0.144364,0.132773,0.132773,0.143924,0.143924,0.143924,0.143924,0.181616,0.176906,0.181616,0.138771,0.138771,0.186797,
0.131316,0.131316,0.143251,0.143251,0.132326,0.132326,0.132326,0.132326,0.143251,0.143251,0.131316,0.131316,0.142726,0.142726,0.142726,0.142726,0.18161,0.176835,0.18161,0.137492,0.137492,0.186871,
0.129837,0.129837,0.142122,0.142122,0.130948,0.130948,0.130948,0.130948,0.142122,0.142122,0.129837,0.129837,0.14151,0.14151,0.14151,0.14151,0.181604,0.176763,0.181604,0.136194,0.136194,0.186945,
0.128337,0.128337,0.140976,0.140976,0.129552,0.129552,0.129552,0.129552,0.140976,0.140976,0.128337,0.128337,0.140276,0.140276,0.140276,0.140276,0.181598,0.176691,0.181598,0.134877,0.134877,0.187018,
0.126816,0.126816,0.139814,0.139814,0.128136,0.128136,0.128136,0.128136,0.139814,0.139814,0.126816,0.126816,0.139022,0.139022,0.139022,0.139022,0.181592,0.17662,0.181592,0.133542,0.133542,0.187092,
0.125273,0.125273,0.138636,0.138636,0.126701,0.126701,0.126701,0.126701,0.138636,0.138636,0.125273,0.125273,0.137751,0.137751,0.137751,0.137751,0.181586,0.176548,0.181586,0.132187,0.132187,0.187166,
0.123708,0.123708,0.137441,0.137441,0.125247,0.125247,0.125247,0.125247,0.137441,0.137441,0.123708,0.123708,0.13646,0.13646,0.13646,0.13646,0.181579,0.176476,0.181579,0.130814,0.130814,0.18724,
0.122122,0.122122,0.136229,0.136229,0.123774,0.123774,0.123774,0.123774,0.136229,0.136229,0.122122,0.122122,0.135151,0.135151,0.135151,0.135151,0.181573,0.176405,0.181573,0.129422,0.129422,0.187314,
0.120514,0.120514,0.135001,0.135001,0.122281,0.122281,0.122281,0.122281,0.135001,0.135001,0.120514,0.120514,0.133823,0.133823,0.133823,0.133823,0.181566,0.176333,0.181566,0.12801,0.12801,0.187387,
0.118885,0.118885,0.133757,0.133757,0.12077,0.12077,0.12077,0.12077,0.133757,0.133757,0.118885,0.118885,0.132476,0.132476,0.132476,0.132476,0.181559,0.176261,0.181559,0.12658,0.12658,0.187461,
0.117234,0.117234,0.132496,0.132496,0.119239,0.119239,0.119239,0.119239,0.132496,0.132496,0.117234,0.117234,0.131111,0.131111,0.131111,0.131111,0.181553,0.17619,0.181553,0.125131,0.125131,0.187535,
0.115561,0.115561,0.131219,0.131219,0.117689,0.117689,0.117689,0.117689,0.131219,0.131219,0.115561,0.115561,0.129727,0.129727,0.129727,0.129727,0.181546,0.176118,0.181546,0.123663,0.123663,0.187609,
0.113867,0.113867,0.129925,0.129925,0.11612,0.11612,0.11612,0.11612,0.129925,0.129925,0.113867,0.113867,0.128324,0.128324,0.128324,0.128324,0.181539,0.176047,0.181539,0.122176,0.122176,0.187683,
0.112151,0.112151,0.128614,0.128614,0.114532,0.114532,0.114532,0.114532,0.128614,0.128614,0.112151,0.112151,0.126903,0.126903,0.126903,0.126903,0.181532,0.175975,0.181532,0.12067,0.12067,0.187757,
0.110414,0.110414,0.127287,0.127287,0.112924,0.112924,0.112924,0.112924,0.127287,0.127287,0.110414,0.110414,0.125463,0.125463,0.125463,0.125463,0.181525,0.175903,0.181525,0.119145,0.119145,0.187831,
0.108655,0.108655,0.125944,0.125944,0.111297,0.111297,0.111297,0.111297,0.125944,0.125944,0.108655,0.108655,0.124004,0.124004,0.124004,0.124004,0.181518,0.175832,0.181518,0.117601,0.117601,0.187905,
0.106874,0.106874,0.124584,0.124584,0.109651,0.109651,0.109651,0.109651,0.124584,0.124584,0.106874,0.106874,0.122527,0.122527,0.122527,0.122527,0.18151,0.17576,0.18151,0.116038,0.116038,0.187979,
0.105072,0.105072,0.123207,0.123207,0.107985,0.107985,0.107985,0.107985,0.123207,0.123207,0.105072,0.105072,0.121031,0.121031,0.121031,0.121031,0.181503,0.175689,0.181503,0.114456,0.114456,0.188053,
0.103248,0.103248,0.121814,0.121814,0.1063,0.1063,0.1063,0.1063,0.121814,0.121814,0.103248,0.103248,0.119516,0.119516,0.119516,0.119516,0.181495,0.175617,0.181495,0.112855,0.112855,0.188127,
0.101412,0.101412,0.120404,0.120404,0.104596,0.104596,0.104596,0.104596,0.120404,0.120404,0.101412,0.101412,0.117982,0.117982,0.117982,0.117982,0.181488,0.175546,0.181488,0.111235,0.111235,0.188201,
0.0995871,0.0995871,0.118978,0.118978,0.102873,0.102873,0.102873,0.102873,0.118978,0.118978,0.0995871,0.0995871,0.11643,0.11643,0.11643,0.11643,0.18148,0.175475,0.18148,0.109595,0.109595,0.188275,
0.0977729,0.0977729,0.117535,0.117535,0.10113,0.10113,0.10113,0.10113,0.117535,0.117535,0.0977729,0.0977729,0.114858,0.114858,0.114858,0.114858,0.181473,0.175403,0.181473,0.107937,0.107937,0.188349,
0.0959699,0.0959699,0.116075,0.116075,0.0993679,0.0993679,0.0993679,0.0993679,0.116075,0.116075,0.0959699,0.0959699,0.113268,0.113268,0.113268,0.113268,0.181465,0.175332,0.181465,0.10626,0.10626,0.188423,
0.0941781,0.0941781,0.114599,0.114599,0.0975905,0.0975905,0.0975905,0.0975905,0.114599,0.114599,0.0941781,0.0941781,0.11166,0.11166,0.11166,0.11166,0.181457,0.17526,0.181457,0.104563,0.104563,0.188497,
0.0923978,0.0923978,0.113107,0.113107,0.0958203,0.0958203,0.0958203,0.0958203,0.113107,0.113107,0.0923978,0.0923978,0.110032,0.110032,0.110032,0.110032,0.181449,0.175189,0.181449,0.102848,0.102848,0.188571,
0.0906291,0.0906291,0.111597,0.111597,0.094061,0.094061,0.094061,0.094061,0.111597,0.111597,0.0906291,0.0906291,0.108386,0.108386,0.108386,0.108386,0.181441,0.175117,0.181441,0.101116,0.101116,0.188645,
0.0888721,0.0888721,0.110071,0.110071,0.0923126,0.0923126,0.0923126,0.0923126,0.110071,0.110071,0.0888721,0.0888721,0.106721,0.106721,0.106721,0.106721,0.181433,0.175046,0.181433,0.0993896,0.0993896,0.188719,
0.0871269,0.0871269,0.108528,0.108528,0.0905752,0.0905752,0.0905752,0.0905752,0.108528,0.108528,0.0871269,0.0871269,0.105038,0.105038,0.105038,0.105038,0.181424,0.174975,0.181424,0.0976727,0.0976727,0.188793,
0.0853937,0.0853937,0.106969,0.106969,0.0888491,0.0888491,0.0888491,0.0888491,0.106969,0.106969,0.0853937,0.0853937,0.103356,0.103356,0.103356,0.103356,0.181416,0.174903,0.181416,0.0959654,0.0959654,0.188867,
0.0836725,0.0836725,0.105393,0.105393,0.0871342,0.0871342,0.0871342,0.0871342,0.105393,0.105393,0.0836725,0.0836725,0.101682,0.101682,0.101682,0.101682,0.181408,0.174832,0.181408,0.094268,0.094268,0.188941,
0.0819637,0.0819637,0.1038,0.1038,0.0854308,0.0854308,0.0854308,0.0854308,0.1038,0.1038,0.0819637,0.0819637,0.100017,0.100017,0.100017,0.100017,0.181399,0.174761,0.181399,0.0925804,0.0925804,0.189015,
0.0802672,0.0802672,0.102191,0.102191,0.0837389,0.0837389,0.0837389,0.0837389,0.102191,0.102191,0.0802672,0.0802672,0.0983608,0.0983608,0.0983608,0.0983608,0.181391,0.174689,0.181391,0.0909028,0.0909028,0.189089,
0.0785832,0.0785832,0.100565,0.100565,0.0820587,0.0820587,0.0820587,0.0820587,0.100565,0.100565,0.0785832,0.0785832,0.096713,0.096713,0.096713,0.096713,0.181382,0.174618,0.181382,0.0892354,0.0892354,0.189164,
